Time, Oxygen, Tau - Phase Method, Sensor Temperature, Air Pressure
2013-05-23 14:46:24.1, 70.0253, 2.412511, 11.91963, 101.8418
2013-05-23 14:46:25.2, 70.0773, 2.412285, 11.91969, 101.842
2013-05-23 14:46:26.3, 70.0275, 2.412502, 11.91936, 101.8411
2013-05-23 14:46:27.4, 70.05734, 2.412372, 11.91841, 101.8411
2013-05-23 14:46:28.5, 70.1312, 2.41205, 11.91759, 101.8423
2013-05-23 14:46:29.9, 70.11087, 2.412138, 11.91672, 101.8433
2013-05-23 14:46:31.2, 70.05325, 2.41239, 11.91602, 101.8418
2013-05-23 14:46:32.3, 70.05325, 2.41239, 11.91563, 101.8386
2013-05-23 14:46:33.3, 70.02066, 2.412532, 11.91571, 101.8376
2013-05-23 14:46:34.3, 70.10709, 2.412155, 11.91595, 101.8391
2013-05-23 14:46:35.5, 69.96585, 2.412771, 11.91638, 101.8423
2013-05-23 14:46:37.0, 70.06339, 2.412345, 11.91641, 101.843
2013-05-23 14:46:38.2, 70.04367, 2.412431, 11.91667, 101.8425
2013-05-23 14:46:39.3, 70.06937, 2.412319, 11.91693, 101.8403
2013-05-23 14:46:40.3, 70.05661, 2.412375, 11.91751, 101.8413
2013-05-23 14:46:41.3, 69.9631, 2.412783, 11.91791, 101.843
2013-05-23 14:46:42.4, 70.07614, 2.41229, 11.91797, 101.8442
2013-05-23 14:46:44.0, 70.01608, 2.412551, 11.91852, 101.8418
2013-05-23 14:46:45.0, 70.15689, 2.411938, 11.91832, 101.8398
2013-05-23 14:46:46.1, 70.05801, 2.412369, 11.91893, 101.8369
2013-05-23 14:46:47.1, 70.00009, 2.412621, 11.92023, 101.8376
2013-05-23 14:46:48.2, 69.96005, 2.412796, 11.92125, 101.835
2013-05-23 14:46:49.5, 69.96518, 2.412774, 11.92276, 101.8354
2013-05-23 14:46:50.7, 69.96091, 2.412792, 11.92374, 101.8337
2013-05-23 14:46:51.8, 69.96384, 2.412779, 11.92531, 101.835
2013-05-23 14:46:52.8, 70.0278, 2.4125, 11.92647, 101.8359
2013-05-23 14:46:53.9, 70.03171, 2.412483, 11.92686, 101.8389
2013-05-23 14:46:55.0, 70.02469, 2.412514, 11.92712, 101.8418
2013-05-23 14:46:56.0, 70.0228, 2.412522, 11.92703, 101.8435
2013-05-23 14:46:57.7, 70.09811, 2.412194, 11.92599, 101.8452
2013-05-23 14:46:58.7, 70.05887, 2.412365, 11.92474, 101.8479
2013-05-23 14:46:59.7, 70.01987, 2.412535, 11.92403, 101.8484
2013-05-23 14:47:00.8, 70.02066, 2.412532, 11.92285, 101.8486
2013-05-23 14:47:01.8, 70.01291, 2.412565, 11.92116, 101.8489
2013-05-23 14:47:02.9, 69.98813, 2.412673, 11.91957, 101.8481
2013-05-23 14:47:04.0, 69.89255, 2.41309, 11.91853, 101.8462
2013-05-23 14:47:05.1, 69.85715, 2.413244, 11.91756, 101.8459
2013-05-23 14:47:06.1, 70.06931, 2.41232, 11.91656, 101.8467
2013-05-23 14:47:07.2, 70.04636, 2.41242, 11.91588, 101.8464
2013-05-23 14:47:08.3, 69.99417, 2.412647, 11.91513, 101.845
2013-05-23 14:47:09.3, 69.96371, 2.41278, 11.91426, 101.8462
2013-05-23 14:47:10.4, 69.91873, 2.412976, 11.91365, 101.8472
2013-05-23 14:47:11.7, 70.03415, 2.412473, 11.91316, 101.8457
2013-05-23 14:47:12.9, 69.99002, 2.412665, 11.91278, 101.8464
2013-05-23 14:47:14.0, 70.01523, 2.412555, 11.91295, 101.8481
2013-05-23 14:47:15.0, 69.99234, 2.412655, 11.91324, 101.8467
2013-05-23 14:47:16.1, 69.97031, 2.412751, 11.91403, 101.8459
2013-05-23 14:47:17.1, 69.97244, 2.412742, 11.91457, 101.8459
2013-05-23 14:47:18.6, 70.01962, 2.412536, 11.91628, 101.8442
2013-05-23 14:47:20.0, 70.07401, 2.412299, 11.91806, 101.8408
2013-05-23 14:47:21.0, 69.9238, 2.412954, 11.91911, 101.8401
2013-05-23 14:47:22.0, 70.01474, 2.412558, 11.92006, 101.8398
2013-05-23 14:47:23.1, 70.02322, 2.41252, 11.9212, 101.8374
2013-05-23 14:47:24.2, 69.95181, 2.412832, 11.92207, 101.8369
2013-05-23 14:47:25.7, 69.98495, 2.412687, 11.9234, 101.835
2013-05-23 14:47:26.8, 69.845, 2.413297, 11.92455, 101.834
2013-05-23 14:47:28.0, 69.95547, 2.412816, 11.92551, 101.8352
2013-05-23 14:47:29.0, 69.97366, 2.412736, 11.92596, 101.8364
2013-05-23 14:47:30.1, 69.83994, 2.41332, 11.92616, 101.8386
2013-05-23 14:47:31.2, 69.86093, 2.413228, 11.92661, 101.8398
2013-05-23 14:47:32.7, 69.87375, 2.413172, 11.92747, 101.8403
2013-05-23 14:47:33.8, 69.91019, 2.413013, 11.92822, 101.8403
2013-05-23 14:47:34.8, 69.82932, 2.413366, 11.92879, 101.8401
2013-05-23 14:47:36.2, 69.93228, 2.412917, 11.92935, 101.8433
2013-05-23 14:47:37.2, 69.97702, 2.412722, 11.92844, 101.8452
2013-05-23 14:47:38.3, 69.94907, 2.412844, 11.92722, 101.8452
2013-05-23 14:47:39.8, 69.95474, 2.412819, 11.92567, 101.8445
2013-05-23 14:47:40.8, 69.89169, 2.413094, 11.92493, 101.8438
2013-05-23 14:47:41.9, 69.95413, 2.412822, 11.92377, 101.8438
2013-05-23 14:47:43.0, 69.89719, 2.41307, 11.92216, 101.8438
2013-05-23 14:47:44.3, 69.92526, 2.412947, 11.92006, 101.8438
2013-05-23 14:47:45.3, 69.91611, 2.412987, 11.91888, 101.843
2013-05-23 14:47:46.9, 69.86581, 2.413207, 11.91885, 101.8398
2013-05-23 14:47:48.0, 69.9216, 2.412964, 11.92007, 101.8396
2013-05-23 14:47:49.0, 69.86111, 2.413227, 11.92145, 101.8379
2013-05-23 14:47:50.3, 69.99136, 2.412659, 11.92358, 101.8374
2013-05-23 14:47:51.3, 70.00925, 2.412581, 11.92548, 101.8369
2013-05-23 14:47:52.3, 69.94785, 2.412849, 11.92801, 101.8369
2013-05-23 14:47:53.6, 69.82846, 2.41337, 11.93198, 101.8357
2013-05-23 14:47:54.6, 69.93393, 2.41291, 11.9348, 101.8367
2013-05-23 14:47:55.7, 69.97379, 2.412736, 11.93736, 101.8367
2013-05-23 14:47:56.9, 69.92557, 2.412946, 11.93994, 101.8379
2013-05-23 14:47:57.9, 69.77658, 2.413596, 11.94206, 101.8391
2013-05-23 14:47:59.0, 69.90414, 2.41304, 11.94382, 101.8401
2013-05-23 14:48:00.6, 69.88724, 2.413113, 11.94594, 101.8401
2013-05-23 14:48:01.6, 69.95639, 2.412812, 11.94658, 101.8406
2013-05-23 14:48:02.7, 69.84457, 2.4133, 11.94666, 101.8425
2013-05-23 14:48:03.8, 70.01462, 2.412558, 11.94652, 101.8423
2013-05-23 14:48:04.9, 69.86313, 2.413218, 11.94548, 101.8406
2013-05-23 14:48:06.0, 69.80228, 2.413484, 11.94452, 101.8416
2013-05-23 14:48:07.6, 69.83224, 2.413353, 11.94214, 101.8411
2013-05-23 14:48:08.6, 69.85574, 2.413251, 11.94057, 101.8413
2013-05-23 14:48:09.7, 69.84335, 2.413305, 11.93797, 101.8411
2013-05-23 14:48:10.8, 69.71884, 2.413848, 11.93562, 101.8423
2013-05-23 14:48:11.9, 69.84915, 2.41328, 11.93344, 101.8423
2013-05-23 14:48:12.9, 69.85635, 2.413248, 11.93103, 101.8423
2013-05-23 14:48:14.6, 69.77054, 2.413622, 11.92674, 101.8435
2013-05-23 14:48:15.6, 69.95352, 2.412824, 11.92372, 101.8455
2013-05-23 14:48:16.7, 69.79141, 2.413531, 11.92084, 101.845
2013-05-23 14:48:17.7, 69.78012, 2.413581, 11.91859, 101.844
2013-05-23 14:48:18.8, 69.89365, 2.413085, 11.9165, 101.8435
2013-05-23 14:48:19.9, 69.86411, 2.413214, 11.91469, 101.8445
2013-05-23 14:48:21.6, 69.82254, 2.413396, 11.91269, 101.8418
2013-05-23 14:48:22.8, 69.77658, 2.413596, 11.91208, 101.8398
2013-05-23 14:48:23.8, 69.7374, 2.413767, 11.912, 101.8381
2013-05-23 14:48:24.9, 69.7988, 2.413499, 11.91222, 101.8384
2013-05-23 14:48:25.9, 69.68893, 2.413978, 11.91252, 101.8367
2013-05-23 14:48:27.0, 69.83054, 2.413361, 11.91273, 101.8359
2013-05-23 14:48:28.6, 69.63455, 2.414216, 11.91289, 101.835
2013-05-23 14:48:30.0, 69.75925, 2.413672, 11.91302, 101.8364
2013-05-23 14:48:31.1, 69.78561, 2.413557, 11.91315, 101.8364
2013-05-23 14:48:32.2, 69.84146, 2.413313, 11.91316, 101.8381
2013-05-23 14:48:33.2, 69.75455, 2.413692, 11.91324, 101.8398
2013-05-23 14:48:34.3, 69.76608, 2.413642, 11.91327, 101.8411
2013-05-23 14:48:35.6, 69.84958, 2.413278, 11.91335, 101.8413
2013-05-23 14:48:36.7, 69.76419, 2.41365, 11.91336, 101.8401
2013-05-23 14:48:37.7, 69.85483, 2.413255, 11.91388, 101.8401
2013-05-23 14:48:38.9, 69.74704, 2.413725, 11.91425, 101.8401
2013-05-23 14:48:40.0, 69.77829, 2.413589, 11.91431, 101.8389
2013-05-23 14:48:41.1, 69.77078, 2.413621, 11.91429, 101.8384
2013-05-23 14:48:42.7, 69.73141, 2.413793, 11.91437, 101.8384
2013-05-23 14:48:43.8, 69.71036, 2.413885, 11.91434, 101.8403
2013-05-23 14:48:44.8, 69.7775, 2.413592, 11.91437, 101.8401
2013-05-23 14:48:46.0, 69.66568, 2.41408, 11.91457, 101.8413
2013-05-23 14:48:47.1, 69.74509, 2.413733, 11.91411, 101.8435
2013-05-23 14:48:48.1, 69.68869, 2.41398, 11.91402, 101.843
2013-05-23 14:48:49.7, 69.67947, 2.41402, 11.91487, 101.8438
2013-05-23 14:48:50.7, 69.78043, 2.413579, 11.91551, 101.844
2013-05-23 14:48:51.9, 69.76651, 2.41364, 11.91615, 101.8433
2013-05-23 14:48:53.1, 69.74594, 2.41373, 11.91675, 101.8428
2013-05-23 14:48:54.3, 69.60257, 2.414356, 11.91753, 101.843
2013-05-23 14:48:55.3, 69.79172, 2.41353, 11.91841, 101.843
2013-05-23 14:48:56.5, 69.75894, 2.413673, 11.91951, 101.8435
2013-05-23 14:48:57.6, 69.79965, 2.413495, 11.92122, 101.8445
2013-05-23 14:48:58.6, 69.76987, 2.413625, 11.92239, 101.8447
2013-05-23 14:48:59.7, 69.73868, 2.413761, 11.92314, 101.8442
2013-05-23 14:49:00.8, 69.65073, 2.414145, 11.92448, 101.8447
2013-05-23 14:49:01.9, 69.73007, 2.413799, 11.92612, 101.8455
2013-05-23 14:49:03.5, 69.79514, 2.413515, 11.92914, 101.8462
2013-05-23 14:49:04.5, 69.75491, 2.413691, 11.93091, 101.8452
2013-05-23 14:49:05.7, 69.71878, 2.413848, 11.93286, 101.8469
2013-05-23 14:49:06.7, 69.67245, 2.41405, 11.93463, 101.8467
2013-05-23 14:49:07.8, 69.74954, 2.413714, 11.93686, 101.8479
2013-05-23 14:49:08.9, 69.68613, 2.413991, 11.93958, 101.8491
2013-05-23 14:49:10.5, 69.64163, 2.414185, 11.94273, 101.8513
2013-05-23 14:49:11.5, 69.78281, 2.413569, 11.94507, 101.8525
2013-05-23 14:49:12.6, 69.77103, 2.41362, 11.94635, 101.8528
2013-05-23 14:49:13.6, 69.68533, 2.413994, 11.94791, 101.8525
2013-05-23 14:49:14.7, 69.6868, 2.413988, 11.9501, 101.8538
2013-05-23 14:49:15.7, 69.87527, 2.413166, 11.95135, 101.853
2013-05-23 14:49:16.9, 69.71048, 2.413885, 11.95322, 101.855
2013-05-23 14:49:17.9, 69.68204, 2.414009, 11.95482, 101.8552
2013-05-23 14:49:19.0, 69.68137, 2.414012, 11.95555, 101.8545
2013-05-23 14:49:20.1, 69.84396, 2.413302, 11.95561, 101.8552
2013-05-23 14:49:21.2, 69.68564, 2.413993, 11.95549, 101.8562
2013-05-23 14:49:22.2, 69.72641, 2.413815, 11.9554, 101.8564
2013-05-23 14:49:23.3, 69.78006, 2.413581, 11.95569, 101.8572
2013-05-23 14:49:24.5, 69.71536, 2.413863, 11.95486, 101.8562
2013-05-23 14:49:25.7, 69.69223, 2.413964, 11.95467, 101.8569
2013-05-23 14:49:26.7, 69.84134, 2.413314, 11.95372, 101.856
2013-05-23 14:49:27.8, 69.69571, 2.413949, 11.95227, 101.8552
2013-05-23 14:49:28.8, 69.57706, 2.414467, 11.95094, 101.8547
2013-05-23 14:49:29.8, 69.6312, 2.41423, 11.95033, 101.856
2013-05-23 14:49:31.5, 69.6467, 2.414163, 11.95049, 101.8562
2013-05-23 14:49:32.8, 69.59592, 2.414385, 11.95029, 101.8557
2013-05-23 14:49:33.9, 69.71292, 2.413874, 11.95016, 101.855
2013-05-23 14:49:35.0, 69.60043, 2.414365, 11.95093, 101.8533
2013-05-23 14:49:36.0, 69.61441, 2.414304, 11.95221, 101.8521
2013-05-23 14:49:37.1, 69.57773, 2.414464, 11.95355, 101.8525
2013-05-23 14:49:38.6, 69.55533, 2.414562, 11.95595, 101.8499
2013-05-23 14:49:39.9, 69.66306, 2.414092, 11.95798, 101.8484
2013-05-23 14:49:40.9, 69.71902, 2.413847, 11.95914, 101.8474
2013-05-23 14:49:42.0, 69.71463, 2.413867, 11.96019, 101.8459
2013-05-23 14:49:43.1, 69.69089, 2.41397, 11.96234, 101.8464
2013-05-23 14:49:44.2, 69.59421, 2.414392, 11.96396, 101.8455
2013-05-23 14:49:45.7, 69.6088, 2.414328, 11.96635, 101.8474
2013-05-23 14:49:46.9, 69.58945, 2.414413, 11.96683, 101.8477
2013-05-23 14:49:48.0, 69.63162, 2.414229, 11.9678, 101.8489
2013-05-23 14:49:49.1, 69.51511, 2.414737, 11.96848, 101.8501
2013-05-23 14:49:50.1, 69.65213, 2.414139, 11.96962, 101.8479
2013-05-23 14:49:51.2, 69.54147, 2.414623, 11.97038, 101.8477
2013-05-23 14:49:52.7, 69.73935, 2.413759, 11.96977, 101.8491
2013-05-23 14:49:53.7, 69.70438, 2.413911, 11.96886, 101.8496
2013-05-23 14:49:55.0, 69.62711, 2.414249, 11.96692, 101.8467
2013-05-23 14:49:56.0, 69.54489, 2.414607, 11.96523, 101.8457
2013-05-23 14:49:57.1, 69.64432, 2.414173, 11.96278, 101.8462
2013-05-23 14:49:58.1, 69.62772, 2.414246, 11.9595, 101.8445
2013-05-23 14:49:59.4, 69.61484, 2.414302, 11.95474, 101.845
2013-05-23 14:50:00.5, 69.48721, 2.414859, 11.95065, 101.8462
2013-05-23 14:50:01.6, 69.6102, 2.414322, 11.94682, 101.8469
2013-05-23 14:50:02.7, 69.56137, 2.414535, 11.94278, 101.8477
2013-05-23 14:50:03.8, 69.61166, 2.414316, 11.93909, 101.8474
2013-05-23 14:50:05.1, 69.4639, 2.414961, 11.93552, 101.8491
2013-05-23 14:50:06.4, 69.52017, 2.414715, 11.93237, 101.8481
2013-05-23 14:50:07.4, 69.65225, 2.414139, 11.93022, 101.8474
2013-05-23 14:50:08.5, 69.57028, 2.414497, 11.92822, 101.8481
2013-05-23 14:50:09.6, 69.44711, 2.415035, 11.92628, 101.8474
2013-05-23 14:50:10.7, 69.47916, 2.414895, 11.92453, 101.8474
2013-05-23 14:50:11.7, 69.64694, 2.414162, 11.92325, 101.8474
2013-05-23 14:50:13.4, 69.54794, 2.414594, 11.92131, 101.8474
2013-05-23 14:50:14.4, 69.53745, 2.41464, 11.91953, 101.8472
2013-05-23 14:50:15.5, 69.6683, 2.414069, 11.91782, 101.8484
2013-05-23 14:50:16.5, 69.64255, 2.414181, 11.91699, 101.8506
2013-05-23 14:50:17.6, 69.67697, 2.414031, 11.91592, 101.8508
2013-05-23 14:50:18.7, 69.59073, 2.414407, 11.9155, 101.8489
2013-05-23 14:50:19.8, 69.58145, 2.414448, 11.91554, 101.8499
2013-05-23 14:50:20.8, 69.61246, 2.414313, 11.91513, 101.8503
2013-05-23 14:50:21.9, 69.65897, 2.414109, 11.91467, 101.8506
2013-05-23 14:50:23.0, 69.61154, 2.414316, 11.91493, 101.8506
2013-05-23 14:50:24.0, 69.55765, 2.414552, 11.91502, 101.8501
2013-05-23 14:50:25.1, 69.65134, 2.414143, 11.91493, 101.8489
2013-05-23 14:50:26.4, 69.64639, 2.414164, 11.91467, 101.8467
2013-05-23 14:50:27.8, 69.45163, 2.415015, 11.91406, 101.8479
2013-05-23 14:50:28.9, 69.48483, 2.41487, 11.91428, 101.8489
2013-05-23 14:50:29.9, 69.51022, 2.414759, 11.91399, 101.8486
2013-05-23 14:50:31.0, 69.59122, 2.414405, 11.91422, 101.8484
2013-05-23 14:50:32.0, 69.49551, 2.414823, 11.91382, 101.8484
2013-05-23 14:50:33.1, 69.47049, 2.414932, 11.91394, 101.8477
2013-05-23 14:50:34.4, 69.50735, 2.414772, 11.91351, 101.8479
2013-05-23 14:50:35.4, 69.38541, 2.415304, 11.91377, 101.8513
2013-05-23 14:50:36.7, 69.45883, 2.414983, 11.91388, 101.8513
2013-05-23 14:50:37.8, 69.45261, 2.41501, 11.91406, 101.8513
2013-05-23 14:50:38.9, 69.49405, 2.414829, 11.91354, 101.8511
2013-05-23 14:50:39.9, 69.45602, 2.414995, 11.91312, 101.8506
2013-05-23 14:50:41.4, 69.45743, 2.414989, 11.9126, 101.8516
2013-05-23 14:50:42.5, 69.673, 2.414048, 11.91246, 101.8521
2013-05-23 14:50:43.7, 69.45792, 2.414987, 11.91212, 101.8521
2013-05-23 14:50:44.7, 69.52383, 2.4147, 11.91194, 101.8508
2013-05-23 14:50:45.8, 69.53745, 2.41464, 11.91185, 101.8489
2013-05-23 14:50:46.8, 69.54837, 2.414592, 11.91191, 101.8481
2013-05-23 14:50:48.5, 69.48264, 2.414879, 11.91176, 101.8464
2013-05-23 14:50:49.6, 69.56296, 2.414529, 11.91196, 101.8477
2013-05-23 14:50:50.8, 69.47427, 2.414916, 11.91267, 101.8477
2013-05-23 14:50:51.8, 69.56137, 2.414535, 11.91295, 101.8462
2013-05-23 14:50:52.8, 69.44601, 2.415039, 11.91316, 101.8464
2013-05-23 14:50:53.9, 69.5444, 2.41461, 11.91301, 101.8467
2013-05-23 14:50:54.9, 69.41922, 2.415156, 11.91339, 101.8469
2013-05-23 14:50:55.9, 69.52689, 2.414686, 11.91327, 101.8496
2013-05-23 14:50:57.0, 69.42532, 2.41513, 11.91304, 101.8501
2013-05-23 14:50:58.0, 69.51578, 2.414734, 11.91295, 101.8511
2013-05-23 14:50:59.0, 69.49155, 2.41484, 11.91289, 101.8523
2013-05-23 14:51:00.1, 69.41678, 2.415167, 11.91306, 101.8528
2013-05-23 14:51:01.2, 69.30136, 2.415671, 11.91287, 101.8513
2013-05-23 14:51:02.3, 69.44839, 2.415029, 11.91302, 101.8521
2013-05-23 14:51:03.3, 69.37241, 2.415361, 11.91339, 101.8538
2013-05-23 14:51:04.4, 69.46323, 2.414964, 11.91397, 101.8542
2013-05-23 14:51:05.5, 69.42508, 2.415131, 11.91451, 101.8535
2013-05-23 14:51:06.6, 69.47531, 2.414912, 11.91533, 101.8523
2013-05-23 14:51:07.6, 69.59238, 2.4144, 11.91573, 101.8518
2013-05-23 14:51:09.3, 69.50058, 2.414801, 11.91614, 101.8521
2013-05-23 14:51:10.3, 69.34366, 2.415486, 11.91635, 101.8545
2013-05-23 14:51:11.4, 69.44235, 2.415055, 11.91655, 101.855
2013-05-23 14:51:12.4, 69.42746, 2.41512, 11.91647, 101.8557
2013-05-23 14:51:13.5, 69.35934, 2.415418, 11.91632, 101.8545
2013-05-23 14:51:14.6, 69.43985, 2.415066, 11.91594, 101.8564
2013-05-23 14:51:16.3, 69.4498, 2.415023, 11.91562, 101.8574
2013-05-23 14:51:17.3, 69.48972, 2.414849, 11.91541, 101.8572
2013-05-23 14:51:18.4, 69.38797, 2.415293, 11.91562, 101.8579
2013-05-23 14:51:19.5, 69.45615, 2.414995, 11.91638, 101.8577
2013-05-23 14:51:20.6, 69.44193, 2.415057, 11.91719, 101.856
2013-05-23 14:51:21.7, 69.4313, 2.415103, 11.91777, 101.855
2013-05-23 14:51:23.3, 69.4996, 2.414805, 11.9192, 101.8525
2013-05-23 14:51:24.3, 69.44199, 2.415057, 11.92001, 101.8494
2013-05-23 14:51:25.4, 69.47244, 2.414924, 11.92088, 101.8484
2013-05-23 14:51:26.4, 69.38174, 2.41532, 11.92186, 101.8462
2013-05-23 14:51:27.5, 69.44992, 2.415022, 11.92325, 101.8445
2013-05-23 14:51:28.5, 69.35587, 2.415433, 11.92426, 101.8433
2013-05-23 14:51:29.5, 69.56393, 2.414524, 11.92526, 101.8418
2013-05-23 14:51:30.7, 69.4368, 2.41508, 11.92607, 101.8423
2013-05-23 14:51:31.7, 69.35818, 2.415423, 11.92758, 101.8428
2013-05-23 14:51:32.7, 69.40085, 2.415237, 11.92929, 101.8433
2013-05-23 14:51:33.8, 69.4819, 2.414882, 11.93047, 101.8452
2013-05-23 14:51:34.9, 69.37424, 2.415353, 11.93187, 101.8464
2013-05-23 14:51:35.9, 69.39365, 2.415268, 11.9334, 101.8477
2013-05-23 14:51:37.3, 69.49069, 2.414844, 11.93503, 101.8496
2013-05-23 14:51:38.5, 69.34555, 2.415478, 11.93626, 101.8499
2013-05-23 14:51:39.5, 69.38644, 2.4153, 11.93678, 101.8521
2013-05-23 14:51:40.6, 69.45724, 2.41499, 11.93723, 101.8535
2013-05-23 14:51:41.7, 69.32956, 2.415548, 11.93781, 101.8545
2013-05-23 14:51:42.8, 69.31235, 2.415623, 11.93872, 101.8545
2013-05-23 14:51:44.4, 69.45114, 2.415017, 11.94281, 101.8528
2013-05-23 14:51:45.6, 69.45718, 2.41499, 11.94705, 101.8542
2013-05-23 14:51:46.6, 69.36417, 2.415397, 11.95197, 101.854
2013-05-23 14:51:47.7, 69.5018, 2.414796, 11.95659, 101.8577
2013-05-23 14:51:48.8, 69.42697, 2.415123, 11.96184, 101.8601
2013-05-23 14:51:49.9, 69.37222, 2.415362, 11.96756, 101.8596
2013-05-23 14:51:51.3, 69.38211, 2.415318, 11.97536, 101.8599
2013-05-23 14:51:52.4, 69.42105, 2.415148, 11.98074, 101.8584
2013-05-23 14:51:53.4, 69.33572, 2.415521, 11.98523, 101.8599
2013-05-23 14:51:54.7, 69.47928, 2.414894, 11.98836, 101.8567
2013-05-23 14:51:55.7, 69.44962, 2.415024, 11.98924, 101.8547
2013-05-23 14:51:56.8, 69.34048, 2.4155, 11.98921, 101.8525
2013-05-23 14:51:58.4, 69.40237, 2.41523, 11.98859, 101.8491
2013-05-23 14:51:59.4, 69.43021, 2.415108, 11.98785, 101.8503
2013-05-23 14:52:00.5, 69.31168, 2.415626, 11.98764, 101.8494
2013-05-23 14:52:01.8, 69.46225, 2.414968, 11.98729, 101.8499
2013-05-23 14:52:02.8, 69.3428, 2.41549, 11.98737, 101.8499
2013-05-23 14:52:03.9, 69.39603, 2.415258, 11.9879, 101.8523
2013-05-23 14:52:05.4, 69.30295, 2.415664, 11.98979, 101.8542
2013-05-23 14:52:06.4, 69.22464, 2.416007, 11.99142, 101.856
2013-05-23 14:52:07.5, 69.37436, 2.415352, 11.99391, 101.8572
2013-05-23 14:52:08.6, 69.36343, 2.4154, 11.99562, 101.8567
2013-05-23 14:52:09.9, 69.33054, 2.415544, 11.9978, 101.8557
2013-05-23 14:52:10.9, 69.27255, 2.415797, 11.99857, 101.8557
2013-05-23 14:52:12.2, 69.14279, 2.416365, 11.998, 101.8557
2013-05-23 14:52:13.3, 69.31516, 2.415611, 11.99666, 101.8572
2013-05-23 14:52:14.3, 69.16727, 2.416258, 11.99442, 101.8586
2013-05-23 14:52:15.4, 69.28836, 2.415728, 11.99109, 101.8589
2013-05-23 14:52:16.5, 69.32364, 2.415574, 11.98698, 101.8601
2013-05-23 14:52:17.5, 69.28738, 2.415732, 11.98184, 101.8611
2013-05-23 14:52:18.5, 69.24783, 2.415905, 11.97774, 101.8613
2013-05-23 14:52:19.6, 69.34518, 2.41548, 11.97299, 101.8613
2013-05-23 14:52:20.6, 69.29941, 2.41568, 11.96909, 101.8625
2013-05-23 14:52:21.7, 69.32486, 2.415569, 11.9649, 101.8616
2013-05-23 14:52:23.0, 69.33035, 2.415545, 11.96069, 101.8594
2013-05-23 14:52:24.1, 69.4158, 2.415171, 11.95824, 101.8582
2013-05-23 14:52:25.2, 69.24564, 2.415915, 11.95648, 101.8569
2013-05-23 14:52:26.2, 69.2662, 2.415825, 11.95581, 101.8564
2013-05-23 14:52:27.3, 69.2673, 2.41582, 11.95604, 101.8545
2013-05-23 14:52:28.3, 69.23123, 2.415978, 11.95599, 101.8545
2013-05-23 14:52:29.4, 69.1763, 2.416218, 11.95595, 101.8528
2013-05-23 14:52:30.5, 69.29636, 2.415693, 11.95639, 101.8499
2013-05-23 14:52:31.7, 69.2247, 2.416007, 11.95682, 101.8484
2013-05-23 14:52:33.2, 69.20419, 2.416096, 11.95715, 101.8484
2013-05-23 14:52:34.2, 69.23874, 2.415945, 11.95712, 101.8484
2013-05-23 14:52:35.2, 69.21475, 2.41605, 11.95677, 101.8484
2013-05-23 14:52:36.3, 69.25284, 2.415883, 11.95633, 101.8474
2013-05-23 14:52:37.3, 69.15945, 2.416292, 11.9554, 101.8469
2013-05-23 14:52:38.4, 69.31674, 2.415604, 11.95427, 101.8474
2013-05-23 14:52:39.5, 69.26926, 2.415812, 11.95268, 101.8479
2013-05-23 14:52:40.5, 69.29233, 2.415711, 11.95087, 101.8496
2013-05-23 14:52:41.6, 69.22726, 2.415995, 11.94991, 101.8516
2013-05-23 14:52:42.7, 69.1893, 2.416161, 11.94887, 101.8528
2013-05-23 14:52:43.7, 69.20743, 2.416082, 11.9476, 101.8542
2013-05-23 14:52:44.8, 69.28812, 2.415729, 11.94707, 101.8535
2013-05-23 14:52:45.8, 69.30002, 2.415677, 11.94638, 101.8535
2013-05-23 14:52:47.2, 69.14346, 2.416362, 11.94568, 101.8552
2013-05-23 14:52:48.4, 69.11703, 2.416477, 11.94522, 101.8557
2013-05-23 14:52:49.4, 69.23831, 2.415947, 11.94507, 101.856
2013-05-23 14:52:50.4, 69.1647, 2.416269, 11.944, 101.856
2013-05-23 14:52:51.4, 69.17184, 2.416238, 11.94257, 101.8579
2013-05-23 14:52:52.4, 69.22116, 2.416022, 11.94124, 101.8572
2013-05-23 14:52:54.2, 69.19107, 2.416153, 11.93756, 101.8608
2013-05-23 14:52:55.4, 69.19223, 2.416148, 11.93523, 101.8613
2013-05-23 14:52:56.5, 69.20682, 2.416085, 11.93294, 101.8623
2013-05-23 14:52:57.5, 69.14212, 2.416368, 11.93045, 101.8608
2013-05-23 14:52:58.6, 69.14108, 2.416372, 11.92851, 101.8628
2013-05-23 14:52:59.7, 69.12582, 2.416439, 11.92607, 101.863
2013-05-23 14:53:01.3, 69.28415, 2.415747, 11.9241, 101.8613
2013-05-23 14:53:02.3, 69.32321, 2.415576, 11.92267, 101.8611
2013-05-23 14:53:03.4, 69.22305, 2.416013, 11.9212, 101.8601
2013-05-23 14:53:04.6, 69.20578, 2.416089, 11.91943, 101.8564
2013-05-23 14:53:05.7, 69.20303, 2.416101, 11.91768, 101.8528
2013-05-23 14:53:06.8, 69.27414, 2.41579, 11.91647, 101.8521
2013-05-23 14:53:08.4, 69.11124, 2.416503, 11.91504, 101.8501
2013-05-23 14:53:09.5, 69.08646, 2.416611, 11.91435, 101.8491
2013-05-23 14:53:10.7, 69.16074, 2.416286, 11.91321, 101.8506
2013-05-23 14:53:11.8, 69.23575, 2.415958, 11.91209, 101.8489
